LR Clip Loss
0.01 0.0002 0.6904767221609727
0.0008 50.0 0.37909254870495235
50.0 40.0 775.5233602294907
0.0008 1.0 0.508989181457433
0.05 5.0 0.12082362500645133
0.0001 80.0 0.5293270714588817
0.04 0.01 0.571678792878656
2.0 0.01 0.442320163525332
0.8 50.0 17.695626932733642
0.0002 0.5 0.6516362018237506
0.02 0.0008 0.6843586605787273
0.005 0.0001 0.6911447424491239
0.005 0.001 0.6891480319499951
40.0 40.0 620.3460723469883
0.0001 0.0001 0.691364189823468
10.0 0.0004 0.3794769322655676
8.0 80.0 368.67658458566075
0.1 0.0004 0.6743420516649876
0.5 8.0 0.6700150568321778
0.0005 0.04 0.6826486547390614
10.0 0.001 0.42865108723289463
0.0005 0.004 0.6904767221609722
0.01 0.0001 0.6909217929045174
0.05 0.8 0.21055342463105586
0.04 0.02 0.5081251948841937
0.8 0.0005 0.5716579043719133
0.001 20.0 0.3611805529838746
0.0008 0.0005 0.6911893546183897
0.8 0.01 0.3939943372882213
0.04 1.0 0.20999520648288708
0.02 0.005 0.6516361382429793
8.0 0.005 0.38297049859110804
10.0 0.0008 0.4058436725680217
8.0 40.0 124.0425587776196
0.05 0.05 0.4010331101307832
0.0004 4.0 0.4571306123780716
0.4 0.002 0.507986282996298
10.0 0.005 0.332721367764029
10.0 2.0 3.0763609901240137
0.0002 40.0 0.48116400215556526
0.05 40.0 0.815723607746034
50.0 0.1 0.5557010306742134
4.0 0.04 0.22548530628677532
40.0 0.004 0.27837860561947175
0.8 40.0 12.409009802374257
0.004 8.0 0.2646846930156013
0.008 0.4 0.3869192426276971
0.0002 50.0 0.4810150825232841
0.0002 1.0 0.619871946075775
0.2 0.008 0.43808061828328543
0.1 4.0 0.10598459953325794
0.5 0.0008 0.571659628408324
0.0005 0.0002 0.691323292016981
0.001 5.0 0.38280281328598537
8.0 0.01 0.24590547582105726
50.0 0.5 3.7829132380704618
0.8 5.0 0.6010236588288991
40.0 0.008 0.19815464272543246
0.0001 0.08 0.6878290406465523
40.0 0.0005 0.5265294223423367
0.001 0.05 0.6703350755572317
0.0001 0.008 0.6910109527508409
0.005 10.0 0.24610914123544525
8.0 0.008 0.27050799163862066
40.0 0.0001 0.37974086267001494
0.008 0.0002 0.6906546187003427
0.008 0.002 0.6843586602608357
0.02 0.004 0.658860371053217
0.004 0.08 0.5890550198098917
0.05 0.04 0.4183298389498564
4.0 0.2 0.09006735384305387
0.0005 20 0.40
0.0008 20 0.38
0.01 40 0.34
0.02 40 0.5
0.08 40 1.5
0.1 40 2
0.0005 0.2 0.63
0.0008 0.2 0.62
0.01 0.2 0.4
0.02 0.2 0.38
0.08 0.2 0.35
0.1 0.2 0.21
